series_id,date,value
T8,1978,487250.0
T8,1979,508011.0
T8,1980,472182.0
T8,1981,507960.0
T8,1982,515697.0
T8,1983,502175.0
T8,1984,584013.0
T8,1985,635767.0
T8,1986,727219.0
T8,1987,1033525.0
T8,1988,1240470.0
T8,1989,1176189.0
T8,1990,856348.0
T8,1991,1259837.0
T8,1992,1324399.0
T8,1993,1280905.0
T8,1994,1440632.0
T8,1995,1691283.0
T8,1996,2382890.0
T8,1997,1368900.0
T8,1998,945334.0
T8,1999,1020307.0
T8,2000,1382417.0
T8,2001,1336538.0
T8,2002,1395020.0
T8,2003,867160.0
T8,2004,1126250.0
T8,2005,1210848.0
T8,2006,1311111.0
T8,2007,1324336.0
T9,1973,12829.0
T9,1974,15676.0
T9,1975,18136.0
T9,1976,24748.0
T9,1977,45672.0
T9,1978,70139.0
T9,1979,61563.0
T9,1980,45187.0
T9,1981,44943.0
T9,1982,58123.0
T9,1983,51494.0
T9,1984,45289.0
T9,1985,44728.0
T9,1986,45012.0
T9,1987,55924.0
T9,1988,101362.0
T9,1989,166995.0
T9,1990,184744.0
T9,1991,184592.0
T9,1992,196282.0
T9,1993,225078.0
T9,1994,282392.0
T9,1995,352981.0
T9,1996,396549.0
T9,1997,357538.0
T9,1998,179499.0
T9,1999,259549.0
T9,2000,372639.0
T9,2001,425732.0
T9,2002,457438.0
T9,2003,368176.0
T9,2004,539190.0
T9,2005,642480.0
T9,2006,718614.0
T9,2007,876231.0
T10,1973,17913.0
T10,1974,27161.0
T10,1975,31997.0
T10,1976,38761.0
T10,1977,52844.0
T10,1978,86381.0
T10,1979,89549.0
T10,1980,98628.0
T10,1981,104690.0
T10,1982,104505.0
T10,1983,92500.0
T10,1984,97887.0
T10,1985,112147.0
T10,1986,118189.0
T10,1987,143865.0
T10,1988,158712.0
T10,1989,162135.0
T10,1990,170896.0
T10,1991,183523.0
T10,1992,229567.0
T10,1993,236363.0
T10,1994,249698.0
T10,1995,295018.0
T10,1996,376746.0
T10,1997,326418.0
T10,1998,214556.0
T10,1999,259858.0
T10,2000,278460.0
T10,2001,293105.0
T10,2002,329604.0
T10,2003,234260.0
T10,2004,336673.0
T10,2005,391049.0
T10,2006,454041.0
T10,2007,552942.0
T11,1973,43595.0
T11,1974,43032.0
T11,1975,47474.0
T11,1976,55141.0
T11,1977,62946.0
T11,1978,66920.0
T11,1979,77191.0
T11,1980,89661.0
T11,1981,101373.0
T11,1982,123904.0
T11,1983,149453.0
T11,1984,168672.0
T11,1985,200977.0
T11,1986,192985.0
T11,1987,205667.0
T11,1988,187450.0
T11,1989,165613.0
T11,1990,200871.0
T11,1991,229394.0
T11,1992,283229.0
T11,1993,289717.0
T11,1994,270585.0
T11,1995,279514.0
T11,1996,349768.0
T11,1997,339689.0
T11,1998,331610.0
T11,1999,351175.0
T11,2000,450569.0
T11,2001,421513.0
T11,2002,426166.0
T11,2003,265729.0
T11,2004,463920.0
T11,2005,573330.0
T11,2006,588474.0
T11,2007,631963.0
T12,1973,50020.0
T12,1974,58718.0
T12,1975,80898.0
T12,1976,88240.0
T12,1977,80775.0
T12,1978,99764.0
T12,1979,132551.0
T12,1980,148671.0
T12,1981,137715.0
T12,1982,145860.0
T12,1983,165962.0
T12,1984,151222.0
T12,1985,136697.0
T12,1986,156908.0
T12,1987,174182.0
T12,1988,185955.0
T12,1989,175546.0
T12,1990,213868.0
T12,1991,253502.0
T12,1992,319663.0
T12,1993,293295.0
T12,1994,285041.0
T12,1995,265844.0
T12,1996,262735.0
T12,1997,214782.0
T12,1998,130405.0
T12,1999,176437.0
T12,2000,228774.0
T12,2001,241480.0
T12,2002,259336.0
T12,2003,185398.0
T12,2004,316910.0
T12,2005,380412.0
T12,2006,395532.0
T12,2007,387219.0
T13,1973,47925.0
T13,1974,54832.0
T13,1975,60539.0
T13,1976,77794.0
T13,1977,87488.0
T13,1978,128924.0
T13,1979,206344.0
T13,1980,123644.0
T13,1981,135621.0
T13,1982,153133.0
T13,1983,156600.0
T13,1984,166762.0
T13,1985,176617.0
T13,1986,220469.0
T13,1987,354195.0
T13,1988,1094004.0
T13,1989,1132904.0
T13,1990,1344641.0
T13,1991,1298039.0
T13,1992,1640032.0
T13,1993,1777310.0
T13,1994,1665330.0
T13,1995,1761111.0
T13,1996,1821279.0
T13,1997,1782580.0
T13,1998,1812634.0
T13,1999,2000180.0
T13,2000,2385739.0
T13,2001,2418827.0
T13,2002,2428776.0
T13,2003,1852378.0
T13,2004,2074795.0
T13,2005,2130565.0
T13,2006,2177232.0
T13,2007,2238731.0
T14,1973,20558.0
T14,1974,18149.0
T14,1975,17380.0
T14,1976,21018.0
T14,1977,27686.0
T14,1978,33955.0
T14,1979,39730.0
T14,1980,42335.0
T14,1981,50488.0
T14,1982,49162.0
T14,1983,44050.0
T14,1984,49906.0
T14,1985,60731.0
T14,1986,73536.0
T14,1987,87779.0
T14,1988,98174.0
T14,1989,82561.0
T14,1990,83272.0
T14,1991,96044.0
T14,1992,128497.0
T14,1993,138569.0
T14,1994,138920.0
T14,1995,129676.0
T14,1996,126986.0
T14,1997,133807.0
T14,1998,115543.0
T14,1999,122811.0
T14,2000,142487.0
T14,2001,97800.0
T14,2002,101900.0
T14,2003,64800.0
T14,2004,108000.0
T14,2005,136200.0
T15,1973,27829.0
T15,1974,35865.0
T15,1975,40311.0
T15,1976,47186.0
T15,1977,56664.0
T15,1978,68040.0
T15,1979,64008.0
T15,1980,79400.0
T15,1981,96731.0
T15,1982,100517.0
T15,1983,89685.0
T15,1984,105709.0
T15,1985,120532.0
T15,1986,127457.0
T15,1987,117306.0
T15,1988,106498.0
T15,1989,79543.0
T15,1990,106599.0
T15,1991,126328.0
T15,1992,160896.0
T15,1993,174346.0
T15,1994,176014.0
T15,1995,184417.0
T15,1996,174960.0
T15,1997,174960.0
T15,1998,104885.0
T15,1999,188069.0
T15,2000,236275.0
T15,2001,212260.0
T15,2002,223590.0
T15,2003,165101.0
T15,2004,232311.0
T15,2005,260487.0
T16,1973,13764.0
T16,1974,14801.0
T16,1975,14817.0
T16,1976,13974.0
T16,1977,16857.0
T16,1978,24296.0
T16,1979,29468.0
T16,1980,38212.0
T16,1981,44915.0
T16,1982,50132.0
T16,1983,54238.0
T16,1984,65575.0
T16,1985,72689.0
T16,1986,69300.0
T16,1987,74370.0
T16,1988,78476.0
T16,1989,76065.0
T16,1990,78488.0
T16,1991,76463.0
T16,1992,80022.0
T16,1993,78911.0
T16,1994,80099.0
T16,1995,86151.0
T16,1996,105838.0
T16,1997,89320.0
T16,1998,93048.0
T16,1999,103144.0
T16,2000,114472.0
T16,2001,125800.0
T16,2002,131400.0
T16,2003,113700.0
T16,2004,159500.0
T16,2005,180500.0
T17,1973,42623.0
T17,1974,45580.0
T17,1975,51862.0
T17,1976,63395.0
T17,1977,73316.0
T17,1978,80471.0
T17,1979,86307.0
T17,1980,99867.0
T17,1981,111230.0
T17,1982,113921.0
T17,1983,139254.0
T17,1984,135310.0
T17,1985,129469.0
T17,1986,133667.0
T17,1987,140602.0
T17,1988,126741.0
T17,1989,118963.0
T17,1990,155843.0
T17,1991,211569.0
T17,1992,232910.0
T17,1993,234127.0
T17,1994,202181.0
T17,1995,222319.0
T17,1996,263670.0
T17,1997,269337.0
T17,1998,235928.0
T17,1999,262940.0
T17,2000,314857.0
T17,2001,286388.0
T17,2002,318854.0
T17,2003,208686.0
T17,2004,339709.0
T17,2005,392047.0
T18,1986,308978.0
T18,1987,363479.0
T18,1988,484592.0
T18,1989,683604.0
T18,1990,730408.0
T18,1991,754376.0
T18,1992,875062.0
T18,1993,1149002.0
T18,1994,1732978.0
T18,1995,1943678.0
T18,1996,2243245.0
T18,1997,2389341.0
T18,1998,2364223.0
T18,1999,2671628.0
T18,2000,3206452.0
T18,2001,3785845.0
T18,2002,4448583.0
T18,2003,6825199.0
T18,2004,8467211.0
T18,2005,12245862.0
T18,2006,12541400.0
T18,2007,13591342.0
T19,1986,49852.0
T19,1987,54992.0
T19,1988,58230.0
T19,1989,66032.0
T19,1990,76421.0
T19,1991,80733.0
T19,1992,88263.0
T19,1993,93357.0
T19,1994,104783.0
T19,1995,97820.0
T19,1996,100079.0
T19,1997,85634.0
T19,1998,74972.0
T19,1999,85576.0
T19,2000,94688.0
T19,2001,83126.0
T19,2002,90277.69
T19,2003,73131.56
T19,2004,95866.76
T19,2005,100813.24
T19,2006,106379.52
T20,1986,113835.0
T20,1987,122372.0
T20,1988,126063.0
T20,1989,117316.0
T20,1990,122903.0
T20,1991,120621.0
T20,1992,135213.0
T20,1993,136166.0
T20,1994,122104.0
T20,1995,124284.0
T20,1996,132120.0
T20,1997,117510.0
T20,1998,123186.0
T20,1999,131160.0
T20,2000,137687.0
T20,2001,139345.0
T20,2002,163090.35
T20,2003,132941.08
T20,2004,170770.12
T20,2005,182452.24
T20,2006,192400.75
T21,1986,18467.0
T21,1987,24172.0
T21,1988,35522.0
T21,1989,36823.0
T21,1990,37112.0
T21,1991,47970.0
T21,1992,78032.0
T21,1993,96664.0
T21,1994,91092.0
T21,1995,91106.0
T21,1996,96137.0
T21,1997,76376.0
T21,1998,78519.0
T21,1999,88534.0
T21,2000,97115.0
T21,2001,96381.0
T21,2002,117330.19
T21,2003,95638.04
T21,2004,117317.46
T21,2005,113610.03
T21,2006,137761.09
T22,1986,11094.0
T22,1987,10274.0
T22,1988,10333.0
T22,1989,9550.0
T22,1990,9525.0
T22,1991,9132.0
T22,1992,11546.0
T22,1993,13298.0
T22,1994,13188.0
T22,1995,13020.0
T22,1996,15277.0
T22,1997,15424.0
T22,1998,14280.0
T22,1999,14929.0
T22,2000,17057.0
T22,2001,15798.0
T22,2002,43985.64
T22,2003,36466.59
T22,2004,50037.9
T22,2005,46986.07
T22,2006,49531.9
T23,1976,850.0
T23,1977,863.0
T23,1978,862.0
T23,1979,868.0
T23,1980,808.0
T23,1981,757.0
T23,1982,748.0
T23,1983,832.0
T23,1984,931.0
T23,1985,980.0
T23,1986,987.0
T23,1987,1112.0
T23,1988,1221.0
T23,1989,1309.0
T23,1990,1408.0
T23,1991,1351.0
T23,1992,1537.0
T23,1993,1684.0
T23,1994,1880.0
T23,1995,1864.0
T23,1996,1925.0
T23,1997,2340.0
T23,1998,2675.0
T23,1999,2860.0
T23,2000,2865.0
T23,2001,2662.0
T23,2002,2343.0
T23,2003,2278.0
T23,2004,1863.0
T23,2005,1711.0
T24,1976,567.0
T24,1977,627.0
T24,1978,621.0
T24,1979,627.0
T24,1980,557.0
T24,1981,510.0
T24,1982,489.0
T24,1983,547.0
T24,1984,587.0
T24,1985,611.0
T24,1986,622.0
T24,1987,670.0
T24,1988,697.0
T24,1989,781.0
T24,1990,885.0
T24,1991,909.0
T24,1992,1047.0
T24,1993,1150.0
T24,1994,1283.0
T24,1995,1391.0
T24,1996,1598.0
T24,1997,1671.0
T24,1998,1696.0
T24,1999,1783.0
T24,2000,1967.0
T24,2001,1966.0
T24,2002,2071.0
T24,2003,2013.0
T24,2004,2186.0
T24,2005,2255.0
T25,1976,2901.0
T25,1977,2902.0
T25,1978,3024.0
T25,1979,3102.0
T25,1980,3068.0
T25,1981,3105.0
T25,1982,3193.0
T25,1983,3272.0
T25,1984,3511.0
T25,1985,3720.0
T25,1986,3667.0
T25,1987,4235.0
T25,1988,4889.0
T25,1989,5711.0
T25,1990,6236.0
T25,1991,5918.0
T25,1992,6589.0
T25,1993,6765.0
T25,1994,7259.0
T25,1995,6583.0
T25,1996,6407.0
T25,1997,6442.0
T25,1998,7069.0
T25,1999,7595.0
T25,2000,8250.0
T25,2001,8319.0
T25,2002,9657.0
T25,2003,10235.0
T25,2004,10887.0
T25,2005,11009.0
T26,1976,1941.0
T26,1977,2038.0
T26,1978,2280.0
T26,1979,2550.0
T26,1980,2691.0
T26,1981,2335.0
T26,1982,2378.0
T26,1983,2494.0
T26,1984,2584.0
T26,1985,2581.0
T26,1986,2715.0
T26,1987,3064.0
T26,1988,3098.0
T26,1989,3314.0
T26,1990,3451.0
T26,1991,3079.0
T26,1992,3591.0
T26,1993,3687.0
T26,1994,4098.0
T26,1995,4694.0
T26,1996,4940.0
T26,1997,5236.0
T26,1998,5875.0
T26,1999,6448.0
T26,2000,7033.0
T26,2001,7282.0
T26,2002,7654.0
T26,2003,8914.0
T26,2004,9672.0
T26,2005,10715.0
T27,1976,1835.0
T27,1977,1934.0
T27,1978,1990.0
T27,1979,1959.0
T27,1980,1902.0
T27,1981,1813.0
T27,1982,1845.0
T27,1983,1815.0
T27,1984,1983.0
T27,1985,2211.0
T27,1986,2311.0
T27,1987,2660.0
T27,1988,2899.0
T27,1989,3073.0
T27,1990,3292.0
T27,1991,3162.0
T27,1992,3555.0
T27,1993,3716.0
T27,1994,4013.0
T27,1995,4287.0
T27,1996,4941.0
T27,1997,5773.0
T27,1998,6482.0
T27,1999,6784.0
T27,2000,7102.0
T27,2001,7242.0
T27,2002,7804.0
T27,2003,7781.0
T27,2004,7896.0
T27,2005,7887.0
T28,1976,1181.0
T28,1977,1290.0
T28,1978,1371.0
T28,1979,1414.0
T28,1980,1443.0
T28,1981,1469.0
T28,1982,1576.0
T28,1983,1729.0
T28,1984,1872.0
T28,1985,2009.0
T28,1986,2112.0
T28,1987,2325.0
T28,1988,2491.0
T28,1989,2655.0
T28,1990,2738.0
T28,1991,2541.0
T28,1992,2610.0
T28,1993,2632.0
T28,1994,2647.0
T28,1995,2718.0
T28,1996,2871.0
T28,1997,3101.0
T28,1998,3235.0
T28,1999,3633.0
T28,2000,3927.0
T28,2001,3792.0
T28,2002,3983.0
T28,2003,4107.0
T28,2004,4119.0
T28,2005,4502.0
T29,1976,3518.0
T29,1977,4090.0
T29,1978,5128.0
T29,1979,5388.0
T29,1980,5913.0
T29,1981,6132.0
T29,1982,5334.0
T29,1983,5783.0
T29,1984,6517.0
T29,1985,6970.0
T29,1986,6345.0
T29,1987,7745.0
T29,1988,8587.0
T29,1989,9447.0
T29,1990,10244.0
T29,1991,9697.0
T29,1992,11428.0
T29,1993,12015.0
T29,1994,12174.0
T29,1995,13250.0
T29,1996,14402.0
T29,1997,15657.0
T29,1998,17152.0
T29,1999,18254.0
T29,2000,19211.0
T29,2001,16551.0
T29,2002,16881.0
T29,2003,16587.0
T29,2004,18005.0
T29,2005,18310.0
T30,1976,1449.0
T30,1977,1510.0
T30,1978,1505.0
T30,1979,1637.0
T30,1980,1498.0
T30,1981,1451.0
T30,1982,1370.0
T30,1983,1367.0
T30,1984,1387.0
T30,1985,1528.0
T30,1986,1501.0
T30,1987,1684.0
T30,1988,1879.0
T30,1989,1996.0
T30,1990,2088.0
T30,1991,1853.0
T30,1992,1981.0
T30,1993,2038.0
T30,1994,2096.0
T30,1995,2292.0
T30,1996,2523.0
T30,1997,2867.0
T30,1998,3140.0
T30,1999,3249.0
T30,2000,3301.0
T30,2001,3080.0
T30,2002,2961.0
T30,2003,2895.0
T30,2004,3307.0
T30,2005,3610.0
T31,1980,244.0
T31,1981,271.0
T31,1982,270.0
T31,1983,330.0
T31,1984,430.0
T31,1985,499.0
T31,1986,617.0
T31,1987,652.0
T31,1988,814.0
T31,1989,1071.0
T31,1990,1326.0
T31,1991,1322.0
T31,1992,2147.0
T31,1993,1947.0
T31,1994,1942.0
T31,1995,1834.0
T31,1996,1522.0
T31,1997,1693.0
T31,1998,2034.0
T31,1999,2335.0
T31,2000,2670.0
T31,2001,2857.0
T31,2002,2683.0
T31,2003,2790.0
T31,2004,2769.0
T31,2005,2990.0
T32,1976,4664.0
T32,1977,4618.0
T32,1978,5553.0
T32,1979,5650.0
T32,1980,5592.0
T32,1981,6332.0
T32,1982,7624.0
T32,1983,8293.0
T32,1984,9218.0
T32,1985,7708.0
T32,1986,10291.0
T32,1987,11919.0
T32,1988,11738.0
T32,1989,11110.0
T32,1990,8916.0
T32,1991,8406.0
T32,1992,9285.0
T32,1993,10074.0
T32,1994,12158.0
T32,1995,12810.0
T32,1996,12671.0
T32,1997,13972.0
T32,1998,15481.0
T32,1999,16749.0
T32,2000,18518.0
T32,2001,19143.0
T32,2002,21066.0
T32,2003,24155.0
T32,2004,25621.0
T32,2005,27302.0
T33,1991,5639.0
T33,1992,5696.0
T33,1993,6010.0
T33,1994,6257.0
T33,1995,6565.0
T33,1996,6780.0
T33,1997,7181.0
T33,1998,7505.0
T33,1999,8160.0
T33,2000,8771.0
T33,2001,8426.0
T33,2002,8692.0
T33,2003,9925.0
T33,2004,10279.0
T33,2005,10912.0
T34,1980,1860.0
T34,1981,1806.0
T34,1982,1725.0
T34,1983,1643.0
T34,1984,1660.0
T34,1985,1785.0
T34,1986,2108.0
T34,1987,2721.0
T34,1988,3523.0
T34,1989,4093.0
T34,1990,4437.0
T34,1991,3948.0
T34,1992,4324.0
T34,1993,4364.0
T34,1994,5127.0
T34,1995,6016.0
T34,1996,6940.0
T34,1997,7781.0
T34,1998,8527.0
T34,1999,8971.0
T34,2000,9300.0
T34,2001,9178.0
T34,2002,9814.0
T34,2003,10164.0
T34,2004,10825.0
T34,2005,11791.0
T35,1976,296.0
T35,1977,399.0
T35,1978,474.0
T35,1979,591.0
T35,1980,701.0
T35,1981,849.0
T35,1982,963.0
T35,1983,1068.0
T35,1984,1216.0
T35,1985,1537.0
T35,1986,1915.0
T35,1987,2133.0
T35,1988,2024.0
T35,1989,2059.0
T35,1990,2149.0
T35,1991,2193.0
T35,1992,2312.0
T35,1993,2329.0
T35,1994,2456.0
T35,1995,2501.0
T35,1996,2412.0
T35,1997,2613.0
T35,1998,2885.0
T35,1999,3125.0
T35,2000,3253.0
T35,2001,3234.0
T35,2002,3559.0
T35,2003,3584.0
T35,2004,3796.0
T35,2005,4088.0
T36,1976,171.0
T36,1977,199.0
T36,1978,217.0
T36,1979,257.0
T36,1980,235.0
T36,1981,253.0
T36,1982,264.0
T36,1983,264.0
T36,1984,303.0
T36,1985,337.0
T36,1986,356.0
T36,1987,459.0
T36,1988,549.0
T36,1989,699.0
T36,1990,822.0
T36,1991,820.0
T36,1992,1035.0
T36,1993,1030.0
T36,1994,1187.0
T36,1995,1241.0
T36,1996,1348.0
T36,1997,1462.0
T36,1998,1439.0
T36,1999,1325.0
T36,2000,1415.0
T36,2001,1131.0
T36,2002,1210.0
T36,2003,1048.0
T36,2004,1189.0
T36,2005,1185.0
T37,1976,882.0
T37,1977,884.0
T37,1978,1161.0
T37,1979,1562.0
T37,1980,1840.0
T37,1981,2095.0
T37,1982,2123.0
T37,1983,2007.0
T37,1984,2249.0
T37,1985,2875.0
T37,1986,3350.0
T37,1987,3979.0
T37,1988,3795.0
T37,1989,3528.0
T37,1990,3577.0
T37,1991,3459.0
T37,1992,4461.0
T37,1993,4548.0
T37,1994,4962.0
T37,1995,4579.0
T37,1996,3590.0
T37,1997,3774.0
T37,1998,4436.0
T37,1999,5248.0
T37,2000,5911.0
T37,2001,6109.0
T37,2002,6246.0
T37,2003,6210.0
T37,2004,5824.0
T37,2005,5598.0
T38,1980,141.0
T38,1981,133.0
T38,1982,140.0
T38,1983,150.0
T38,1984,171.0
T38,1985,183.0
T38,1986,206.0
T38,1987,300.0
T38,1988,305.0
T38,1989,340.0
T38,1990,378.0
T38,1991,343.0
T38,1992,322.0
T38,1993,337.0
T38,1994,414.0
T38,1995,493.0
T38,1996,617.0
T38,1997,604.0
T38,1998,600.0
T38,1999,666.0
T38,2000,769.0
T38,2001,745.0
T38,2002,659.0
T38,2003,703.0
T38,2004,812.0
T38,2005,799.0
T39,1980,1175.0
T39,1981,1103.0
T39,1982,738.0
T39,1983,701.0
T39,1984,602.0
T39,1985,596.0
T39,1986,747.0
T39,1987,1001.0
T39,1988,1060.0
T39,1989,1092.0
T39,1990,1012.0
T39,1991,1013.0
T39,1992,1178.0
T39,1993,1167.0
T39,1994,1186.0
T39,1995,1063.0
T39,1996,948.0
T39,1997,1029.0
T39,1998,1045.0
T39,1999,993.0
T39,2000,1022.0
T39,2001,1006.0
T39,2002,1025.0
T39,2003,1054.0
T39,2004,1096.0
T39,2005,1110.0
T40,1976,522.0
T40,1977,590.0
T40,1978,562.0
T40,1979,541.0
T40,1980,556.0
T40,1981,543.0
T40,1982,584.0
T40,1983,617.0
T40,1984,646.0
T40,1985,722.0
T40,1986,706.0
T40,1987,725.0
T40,1988,850.0
T40,1989,797.0
T40,1990,864.0
T40,1991,769.0
T40,1992,918.0
T40,1993,959.0
T40,1994,1074.0
T40,1995,1169.0
T40,1996,1283.0
T40,1997,1498.0
T40,1998,1624.0
T40,1999,1573.0
T40,2000,1435.0
T40,2001,1234.0
T40,2002,1277.0
T40,2003,1352.0
T40,2004,1605.0
T40,2005,1753.0
T41,1976,423.0
T41,1977,524.0
T41,1978,524.0
T41,1979,500.0
T41,1980,449.0
T41,1981,450.0
T41,1982,433.0
T41,1983,453.0
T41,1984,503.0
T41,1985,512.0
T41,1986,566.0
T41,1987,644.0
T41,1988,754.0
T41,1989,841.0
T41,1990,940.0
T41,1991,835.0
T41,1992,956.0
T41,1993,1007.0
T41,1994,1122.0
T41,1995,1214.0
T41,1996,1305.0
T41,1997,1589.0
T41,1998,1881.0
T41,1999,1898.0
T41,2000,2033.0
T41,2001,1932.0
T41,2002,1976.0
T41,2003,1992.0
T41,2004,2253.0
T41,2005,2321.0
T42,1980,84.0
T42,1981,89.0
T42,1982,101.0
T42,1983,103.0
T42,1984,142.0
T42,1985,189.0
T42,1986,257.0
T42,1987,495.0
T42,1988,913.0
T42,1989,866.0
T42,1990,747.0
T42,1991,524.0
T42,1992,882.0
T42,1993,1475.0
T42,1994,1612.0
T42,1995,2166.0
T42,1996,2368.0
T42,1997,2449.0
T42,1998,2454.0
T42,1999,2028.0
T42,2000,2020.0
T42,2001,2050.0
T42,2002,2233.0
T42,2003,2176.0
T42,2004,2788.0
T42,2005,3551.0
T43,1980,717.0
T43,1981,827.0
T43,1982,1011.0
T43,1983,1268.0
T43,1984,1635.0
T43,1985,1738.0
T43,1986,2387.0
T43,1987,2881.0
T43,1988,3123.0
T43,1989,3125.0
T43,1990,2937.0
T43,1991,3246.0
T43,1992,3758.0
T43,1993,4519.0
T43,1994,5489.0
T43,1995,5457.0
T43,1996,5118.0
T43,1997,5586.0
T43,1998,6608.0
T43,1999,7060.0
T43,2000,7409.0
T43,2001,7646.0
T43,2002,7877.0
T43,2003,8080.0
T43,2004,7719.0
T43,2005,7261.0
T44,1975,2876.0
T44,1976,3624.0
T44,1977,3376.0
T44,1978,3281.0
T44,1979,4098.0
T44,1980,4249.0
T44,1981,4810.0
T44,1982,5414.0
T44,1983,5424.0
T44,1984,5900.0
T44,1985,7000.0
T44,1986,6900.0
T44,1987,7400.0
T44,1988,11000.0
T44,1989,10900.0
T44,1990,11100.0
T44,1991,9900.0
T44,1992,9500.0
T44,1993,9800.0
T44,1994,12000.0
T44,1995,17100.0
T44,1996,21300.0
T44,1997,26200.0
T44,1998,29500.0
T44,1999,33500.0
T44,2000,41500.0
T44,2001,48100.0
T44,2002,45000.0
T44,2003,45700.0
T44,2004,55500.0
T44,2005,68000.0
T45,1975,2631.0
